Source,Target,Weight
(03009) av. suba- calle 116,(05005) transversal 86,73
(03009) av. suba- calle 116,(05100) banderas p. central,313
(03009) av. suba- calle 116,(05101) mandalay - cr.73,11
(03009) av. suba- calle 116,(05102) av. américas - av. boyacá,39
(03009) av. suba- calle 116,(05103) marsella,50
(03009) av. suba- calle 116,(05105) pradera – plaza central,43
(03009) av. suba- calle 116,(05107) américas - cr.53,40
(03009) av. suba- calle 116,(06000) portal eldorado,47
(03009) av. suba- calle 116,(06001) modelia,15
(03009) av. suba- calle 116,(06002) normandía,11
(03009) av. suba- calle 116,(06100) av. rojas,18
(03009) av. suba- calle 116,(06101) el tiempo - camara de comercio de bogota,28
(03009) av. suba- calle 116,(06102) salitre el greco,16
(03009) av. suba- calle 116,(06103) can,48
(03009) av. suba- calle 116,(06104) gobernación,13
(03009) av. suba- calle 116,(06105) quinta paredes,10
(03009) av. suba- calle 116,(06106) recinto ferial,38
(03009) av. suba- calle 116,(06107) ciudad universitaria - loteria de bogota,26
(03009) av. suba- calle 116,(06108) concejo de bogotá,7
(03009) av. suba- calle 116,(06109) centro memoria,18
(03009) av. suba- calle 116,(06111) universidades – cityu,117
(03009) av. suba- calle 116,(07000) portal sur jfk coop. financiera,803
(03009) av. suba- calle 116,(07001) perdomo,89
(03009) av. suba- calle 116,(07002) madelena,124
(03009) av. suba- calle 116,(07003) sevillana,48
(03009) av. suba- calle 116,(07004) venecia,120
(03009) av. suba- calle 116,(07005) alqueria,53
(03009) av. suba- calle 116,(07006) general santander,154
(03009) av. suba- calle 116,(07007) nqs - calle 38a sur,80
(03009) av. suba- calle 116,(07008) nqs - calle 30 sur,61
(03009) av. suba- calle 116,(07010) bosa,105
(03009) av. suba- calle 116,(07101) castellana,2
(03009) av. suba- calle 116,(07102) calle 75 - zona m,43
(03009) av. suba- calle 116,(07103) av. chile,79
(03009) av. suba- calle 116,(07104) 7 de agosto,71
(03009) av. suba- calle 116,(07105) movistar arena,105
(03009) av. suba- calle 116,(07106) el campin,144
(03009) av. suba- calle 116,(07107) u. nacional,134
(03009) av. suba- calle 116,(07108) av. el dorado,59
(03009) av. suba- calle 116,(07109) cad,139
(03009) av. suba- calle 116,(07110) paloquemao,87
(03009) av. suba- calle 116,(07111) nqs - ricaurte,83
(03009) av. suba- calle 116,(07112) comuneros,117
(03009) av. suba- calle 116,(07113) santa isabel,277
(03009) av. suba- calle 116,(07200) tygua-san josé,44
(03009) av. suba- calle 116,(07201) guatoque -veraguas,33
(03009) av. suba- calle 116,(07503) san mateo - c.c. unisur,451
(03009) av. suba- calle 116,(07504) terreros,273
(03009) av. suba- calle 116,(07505) leon xiii,109
(03009) av. suba- calle 116,(07506) despensa,34
(03009) av. suba- calle 116,(08000) portal tunal,392
(03009) av. suba- calle 116,(08001) parque el tunal,23
(03009) av. suba- calle 116,(08002) biblioteca,15
(03009) av. suba- calle 116,(09000) cabecera usme,426
(03009) av. suba- calle 116,(09001) molinos,138
(03009) av. suba- calle 116,(09002) consuelo,39
(03009) av. suba- calle 116,(09003) socorro,22
(03009) av. suba- calle 116,(09004) santa lucía,93
(03009) av. suba- calle 116,(09100) calle 40 sur,100
(03009) av. suba- calle 116,(09101) quiroga,37
(03009) av. suba- calle 116,(09103) olaya,52
(03009) av. suba- calle 116,(09104) restrepo,112
(03009) av. suba- calle 116,(09105) río fucha,38
(03009) av. suba- calle 116,(09106) nariño,53
(03009) av. suba- calle 116,(09107) hortúa,63
(03009) av. suba- calle 116,(09108) hospital,6
(03009) av. suba- calle 116,(09109) tercer milenio,21
(03009) av. suba- calle 116,(09110) avenida jimenez,119
(03009) av. suba- calle 116,(09111) calle 19,89
(03009) av. suba- calle 116,(09113) calle 22,28
(03009) av. suba- calle 116,(09115) calle 34,137
(03009) av. suba- calle 116,(09116) avenida 39,84
(03009) av. suba- calle 116,(09117) calle 45,258
(03009) av. suba- calle 116,(09119) calle 57,244
(03009) av. suba- calle 116,(09120) calle 63,136
(03009) av. suba- calle 116,(09121) flores – areandina,114
(03009) av. suba- calle 116,(09123) calle 76 - san felipe,237
(03009) av. suba- calle 116,(10000) portal 20 de julio,401
(03009) av. suba- calle 116,(10001) country sur,158
(03009) av. suba- calle 116,(10002) av. primero de mayo,211
(03009) av. suba- calle 116,(10003) ciudad jardín,30
(03009) av. suba- calle 116,(10004) policarpa,18
(03009) av. suba- calle 116,(10005) bicentenario,41
(03009) av. suba- calle 116,(10006) san victorino - neos centro,32
(03009) av. suba- calle 116,(10007) las nieves,15
(03009) av. suba- calle 116,(10008) san diego,4
(03009) av. suba- calle 116,(10009) museo nacional,15
(03009) av. suba- calle 116,(10010) san bernardo,47
(03009) av. suba- calle 116,(12000) puente aranda,21
(03009) av. suba- calle 116,(12001) carrera 43 - comapan,12
(03009) av. suba- calle 116,(12002) cds - carrera 32,7
(03009) av. suba- calle 116,(12003) ricaurte,9
(03009) av. suba- calle 116,(12004) carrera 22,8
(03009) av. suba- calle 116,(12007) zona industrial,20
(03009) av. suba- calle 116,(14001) la sabana,28
(03009) av. suba- calle 116,(14005) las aguas - centro colombo americano,101
(03009) av. suba- calle 116,(50008) corral portal dorado,12
(03009) av. suba- calle 116,(57503) ampliacion san mateo,169
(03010) puente largo,(03011) suba - calle 100,28
(03010) puente largo,(03012) suba - calle 95,32
(03010) puente largo,(03013) rio negro,28
(03010) puente largo,(03014) san martin,26
(03010) puente largo,(04000) cabecera calle 80,435
(03010) puente largo,(04001) quirigua,55
(03010) puente largo,(04002) carrera 90,42
(03010) puente largo,(04003) avenida ciudad de cali,69
(03010) puente largo,(04004) la granja,32
(03010) puente largo,(04100) carrera 77,51
(03010) puente largo,(04101) minuto de dios,20
(03010) puente largo,(04102) avenida boyaca,35
(03010) puente largo,(04103) las ferias,11
(03010) puente largo,(04104) avenida 68,10
(03010) puente largo,(04105) carrera 53,8
(03010) puente largo,(04106) carrera 47,9
(03010) puente largo,(04107) escuela militar,10
(03010) puente largo,(04108) el polo,70
(03010) puente largo,(05000) portal américas,507
(03010) puente largo,(05002) tintal,98
(03010) puente largo,(05005) transversal 86,48
(03010) puente largo,(05100) banderas p. central,221
(03010) puente largo,(05101) mandalay - cr.73,8
(03010) puente largo,(05102) av. américas - av. boyacá,21
(03010) puente largo,(05103) marsella,30
(03010) puente largo,(05105) pradera – plaza central,21
(03010) puente largo,(05107) américas - cr.53,26
(03010) puente largo,(06000) portal eldorado,50
(03010) puente largo,(06001) modelia,14
(03010) puente largo,(06002) normandía,16
(03010) puente largo,(06100) av. rojas,14
(03010) puente largo,(06101) el tiempo - camara de comercio de bogota,21
(03010) puente largo,(06102) salitre el greco,12
(03010) puente largo,(06103) can,24
(03010) puente largo,(06104) gobernación,18
(03010) puente largo,(06105) quinta paredes,16
(03010) puente largo,(06106) recinto ferial,31
(03010) puente largo,(06107) ciudad universitaria - loteria de bogota,20
(03010) puente largo,(06108) concejo de bogotá,4
(03010) puente largo,(06109) centro memoria,10
(03010) puente largo,(06111) universidades – cityu,141
(03010) puente largo,(07000) portal sur jfk coop. financiera,436
(03010) puente largo,(07001) perdomo,50
(03010) puente largo,(07002) madelena,59
(03010) puente largo,(07003) sevillana,21
(03010) puente largo,(07004) venecia,73
(03010) puente largo,(07005) alqueria,36
(03010) puente largo,(07006) general santander,72
(03010) puente largo,(07007) nqs - calle 38a sur,37
(03010) puente largo,(07008) nqs - calle 30 sur,32
(03010) puente largo,(07010) bosa,77
(03010) puente largo,(07101) castellana,8
(03010) puente largo,(07102) calle 75 - zona m,29
(03010) puente largo,(07103) av. chile,69
(03010) puente largo,(07104) 7 de agosto,67
(03010) puente largo,(07105) movistar arena,49
(03010) puente largo,(07106) el campin,115
(03010) puente largo,(07107) u. nacional,127
(03010) puente largo,(07108) av. el dorado,50
(03010) puente largo,(07109) cad,85
(03010) puente largo,(07110) paloquemao,66
(03010) puente largo,(07111) nqs - ricaurte,56
(03010) puente largo,(07112) comuneros,74
(03010) puente largo,(07113) santa isabel,131
(03010) puente largo,(07200) tygua-san josé,26
(03010) puente largo,(07201) guatoque -veraguas,12
(03010) puente largo,(07503) san mateo - c.c. unisur,292
(03010) puente largo,(07504) terreros,211
(03010) puente largo,(07505) leon xiii,96
(03010) puente largo,(07506) despensa,29
(03010) puente largo,(08000) portal tunal,242
(03010) puente largo,(08001) parque el tunal,12
(03010) puente largo,(08002) biblioteca,15
(03010) puente largo,(09000) cabecera usme,232
(03010) puente largo,(09001) molinos,97
(03010) puente largo,(09002) consuelo,22
(03010) puente largo,(09003) socorro,12
(03010) puente largo,(09004) santa lucía,66
(03010) puente largo,(09100) calle 40 sur,65
(03010) puente largo,(09101) quiroga,17
(03010) puente largo,(09103) olaya,41
(03010) puente largo,(09104) restrepo,54
(03010) puente largo,(09105) río fucha,29
(03010) puente largo,(09106) nariño,22
(03010) puente largo,(09107) hortúa,24
(03010) puente largo,(09108) hospital,2
(03010) puente largo,(09109) tercer milenio,10
(03010) puente largo,(09110) avenida jimenez,85
(03010) puente largo,(09111) calle 19,61
(03010) puente largo,(09113) calle 22,18
(03010) puente largo,(09115) calle 34,170
(03010) puente largo,(09116) avenida 39,74
(03010) puente largo,(09117) calle 45,161
(03010) puente largo,(09119) calle 57,133
(03010) puente largo,(09120) calle 63,123
(03010) puente largo,(09121) flores – areandina,114
(03010) puente largo,(09122) calle 72,3
(03010) puente largo,(09123) calle 76 - san felipe,125
(03010) puente largo,(10000) portal 20 de julio,283
(03010) puente largo,(10001) country sur,104
(03010) puente largo,(10002) av. primero de mayo,157
(03010) puente largo,(10003) ciudad jardín,24
(03010) puente largo,(10004) policarpa,13
(03010) puente largo,(10005) bicentenario,28
(03010) puente largo,(10006) san victorino - neos centro,25
(03010) puente largo,(10007) las nieves,11
(03010) puente largo,(10008) san diego,2
(03010) puente largo,(10009) museo nacional,17
(03010) puente largo,(10010) san bernardo,35
(03010) puente largo,(12000) puente aranda,10
(03010) puente largo,(12001) carrera 43 - comapan,3
(03010) puente largo,(12002) cds - carrera 32,4
(03010) puente largo,(12003) ricaurte,12
(03010) puente largo,(12004) carrera 22,9
(03010) puente largo,(12007) zona industrial,13
(03010) puente largo,(14001) la sabana,19
(03010) puente largo,(14005) las aguas - centro colombo americano,106
(03010) puente largo,(50008) corral portal dorado,13
(03010) puente largo,(57503) ampliacion san mateo,85
(03011) suba - calle 100,(03012) suba - calle 95,27
(03011) suba - calle 100,(03013) rio negro,45
(03011) suba - calle 100,(03014) san martin,34
(03011) suba - calle 100,(04000) cabecera calle 80,523
(03011) suba - calle 100,(04001) quirigua,46
(03011) suba - calle 100,(04002) carrera 90,53
(03011) suba - calle 100,(04003) avenida ciudad de cali,118
(03011) suba - calle 100,(04004) la granja,28
(03011) suba - calle 100,(04100) carrera 77,57
(03011) suba - calle 100,(04101) minuto de dios,36
(03011) suba - calle 100,(04102) avenida boyaca,42
(03011) suba - calle 100,(04103) las ferias,15
(03011) suba - calle 100,(04104) avenida 68,21
(03011) suba - calle 100,(04105) carrera 53,4
(03011) suba - calle 100,(04106) carrera 47,13
(03011) suba - calle 100,(04107) escuela militar,9
(03011) suba - calle 100,(04108) el polo,43
(03011) suba - calle 100,(05000) portal américas,647
(03011) suba - calle 100,(05002) tintal,153
(03011) suba - calle 100,(05005) transversal 86,57
(03011) suba - calle 100,(05100) banderas p. central,292
(03011) suba - calle 100,(05101) mandalay - cr.73,9
(03011) suba - calle 100,(05102) av. américas - av. boyacá,42
(03011) suba - calle 100,(05103) marsella,46
(03011) suba - calle 100,(05105) pradera – plaza central,25
(03011) suba - calle 100,(05107) américas - cr.53,33
(03011) suba - calle 100,(06000) portal eldorado,60
(03011) suba - calle 100,(06001) modelia,19
(03011) suba - calle 100,(06002) normandía,24
(03011) suba - calle 100,(06100) av. rojas,17
(03011) suba - calle 100,(06101) el tiempo - camara de comercio de bogota,13
(03011) suba - calle 100,(06102) salitre el greco,10
(03011) suba - calle 100,(06103) can,28
(03011) suba - calle 100,(06104) gobernación,29
(03011) suba - calle 100,(06105) quinta paredes,13
(03011) suba - calle 100,(06106) recinto ferial,17
(03011) suba - calle 100,(06107) ciudad universitaria - loteria de bogota,17
(03011) suba - calle 100,(06108) concejo de bogotá,3
(03011) suba - calle 100,(06109) centro memoria,8
(03011) suba - calle 100,(06111) universidades – cityu,136
(03011) suba - calle 100,(07000) portal sur jfk coop. financiera,436
(03011) suba - calle 100,(07001) perdomo,56
(03011) suba - calle 100,(07002) madelena,71
(03011) suba - calle 100,(07003) sevillana,45
(03011) suba - calle 100,(07004) venecia,80
(03011) suba - calle 100,(07005) alqueria,36
(03011) suba - calle 100,(07006) general santander,91
(03011) suba - calle 100,(07007) nqs - calle 38a sur,38
(03011) suba - calle 100,(07008) nqs - calle 30 sur,34
(03011) suba - calle 100,(07010) bosa,86
(03011) suba - calle 100,(07101) castellana,12
(03011) suba - calle 100,(07102) calle 75 - zona m,40
(03011) suba - calle 100,(07103) av. chile,73
(03011) suba - calle 100,(07104) 7 de agosto,64
(03011) suba - calle 100,(07105) movistar arena,42
(03011) suba - calle 100,(07106) el campin,100
(03011) suba - calle 100,(07107) u. nacional,95
(03011) suba - calle 100,(07108) av. el dorado,44
(03011) suba - calle 100,(07109) cad,62
(03011) suba - calle 100,(07110) paloquemao,56
(03011) suba - calle 100,(07111) nqs - ricaurte,47
(03011) suba - calle 100,(07112) comuneros,94
(03011) suba - calle 100,(07113) santa isabel,136
(03011) suba - calle 100,(07200) tygua-san josé,18
(03011) suba - calle 100,(07201) guatoque -veraguas,24
(03011) suba - calle 100,(07503) san mateo - c.c. unisur,278
(03011) suba - calle 100,(07504) terreros,177
(03011) suba - calle 100,(07505) leon xiii,91
(03011) suba - calle 100,(07506) despensa,19
(03011) suba - calle 100,(08000) portal tunal,270
(03011) suba - calle 100,(08001) parque el tunal,16
(03011) suba - calle 100,(08002) biblioteca,10
(03011) suba - calle 100,(09000) cabecera usme,380
(03011) suba - calle 100,(09001) molinos,112
(03011) suba - calle 100,(09002) consuelo,20
(03011) suba - calle 100,(09003) socorro,10
(03011) suba - calle 100,(09004) santa lucía,90
(03011) suba - calle 100,(09100) calle 40 sur,68
(03011) suba - calle 100,(09101) quiroga,36
(03011) suba - calle 100,(09103) olaya,40
(03011) suba - calle 100,(09104) restrepo,78
(03011) suba - calle 100,(09105) río fucha,27
(03011) suba - calle 100,(09106) nariño,31
(03011) suba - calle 100,(09107) hortúa,33
(03011) suba - calle 100,(09108) hospital,2
(03011) suba - calle 100,(09109) tercer milenio,14
(03011) suba - calle 100,(09110) avenida jimenez,105
(03011) suba - calle 100,(09111) calle 19,78
(03011) suba - calle 100,(09113) calle 22,24
(03011) suba - calle 100,(09115) calle 34,158
(03011) suba - calle 100,(09116) avenida 39,83
(03011) suba - calle 100,(09117) calle 45,139
(03011) suba - calle 100,(09119) calle 57,159
(03011) suba - calle 100,(09120) calle 63,135
(03011) suba - calle 100,(09121) flores – areandina,122
(03011) suba - calle 100,(09122) calle 72,2
(03011) suba - calle 100,(09123) calle 76 - san felipe,130
(03011) suba - calle 100,(10000) portal 20 de julio,344
(03011) suba - calle 100,(10001) country sur,134
(03011) suba - calle 100,(10002) av. primero de mayo,195
(03011) suba - calle 100,(10003) ciudad jardín,24
(03011) suba - calle 100,(10004) policarpa,14
(03011) suba - calle 100,(10005) bicentenario,34
(03011) suba - calle 100,(10006) san victorino - neos centro,18
(03011) suba - calle 100,(10007) las nieves,10
(03011) suba - calle 100,(10008) san diego,7
(03011) suba - calle 100,(10009) museo nacional,16
(03011) suba - calle 100,(10010) san bernardo,34
(03011) suba - calle 100,(12000) puente aranda,14
(03011) suba - calle 100,(12001) carrera 43 - comapan,16
(03011) suba - calle 100,(12002) cds - carrera 32,6
(03011) suba - calle 100,(12003) ricaurte,9
(03011) suba - calle 100,(12004) carrera 22,17
(03011) suba - calle 100,(12007) zona industrial,16
(03011) suba - calle 100,(14001) la sabana,21
(03011) suba - calle 100,(14005) las aguas - centro colombo americano,98
(03011) suba - calle 100,(50003) corral molinos,1
(03011) suba - calle 100,(50008) corral portal dorado,18
(03011) suba - calle 100,(57503) ampliacion san mateo,95
(03012) suba - calle 95,(03013) rio negro,38
(03012) suba - calle 95,(03014) san martin,6
(03012) suba - calle 95,(04000) cabecera calle 80,733
(03012) suba - calle 95,(04001) quirigua,66
(03012) suba - calle 95,(04002) carrera 90,71
(03012) suba - calle 95,(04003) avenida ciudad de cali,131
(03012) suba - calle 95,(04004) la granja,56
(03012) suba - calle 95,(04100) carrera 77,84
(03012) suba - calle 95,(04101) minuto de dios,63
(03012) suba - calle 95,(04102) avenida boyaca,75
(03012) suba - calle 95,(04103) las ferias,20
(03012) suba - calle 95,(04104) avenida 68,29
(03012) suba - calle 95,(04105) carrera 53,9
(03012) suba - calle 95,(04106) carrera 47,16
(03012) suba - calle 95,(04107) escuela militar,7
(03012) suba - calle 95,(04108) el polo,56
(03012) suba - calle 95,(05000) portal américas,892
(03012) suba - calle 95,(05002) tintal,188
