Source,Target,Weight
(05100) banderas p. central,(05107) américas - cr.53,1314
(05100) banderas p. central,(06000) portal el dorado - c.c. nuestro bogota,295
(05100) banderas p. central,(06001) modelia,61
(05100) banderas p. central,(06002) normandía,71
(05100) banderas p. central,(06100) av. rojas – unisalesiana,77
(05100) banderas p. central,(06101) el tiempo - camara de comercio de bogota,284
(05100) banderas p. central,(06102) salitre el greco,159
(05100) banderas p. central,(06103) can - british council,211
(05100) banderas p. central,(06104) gobernación,114
(05100) banderas p. central,(06105) quinta paredes,72
(05100) banderas p. central,(06106) recinto ferial,361
(05100) banderas p. central,(06107) ciudad universitaria - loteria de bogota,190
(05100) banderas p. central,(06108) concejo de bogotá,35
(05100) banderas p. central,(06109) centro memoria,85
(05100) banderas p. central,(06111) universidades – cityu,590
(05100) banderas p. central,(07000) portal sur jfk coop. financiera,176
(05100) banderas p. central,(07001) perdomo,25
(05100) banderas p. central,(07002) madelena,30
(05100) banderas p. central,(07003) sevillana,20
(05100) banderas p. central,(07004) venecia,87
(05100) banderas p. central,(07005) alqueria,70
(05100) banderas p. central,(07006) general santander,45
(05100) banderas p. central,(07007) nqs - calle 38a sur,148
(05100) banderas p. central,(07008) nqs - calle 30 sur,57
(05100) banderas p. central,(07010) bosa,41
(05100) banderas p. central,(07101) castellana,1074
(05100) banderas p. central,(07102) calle 75 - zona m,820
(05100) banderas p. central,(07103) av. chile,822
(05100) banderas p. central,(07104) 7 de agosto,668
(05100) banderas p. central,(07105) movistar arena,388
(05100) banderas p. central,(07106) el campin,622
(05100) banderas p. central,(07107) u. nacional,1371
(05100) banderas p. central,(07108) av. el dorado,388
(05100) banderas p. central,(07109) cad,820
(05100) banderas p. central,(07110) paloquemao,340
(05100) banderas p. central,(07111) nqs - ricaurte,317
(05100) banderas p. central,(07112) comuneros,152
(05100) banderas p. central,(07113) santa isabel,177
(05100) banderas p. central,(07200) tygua-san josé,176
(05100) banderas p. central,(07201) guatoque -veraguas,61
(05100) banderas p. central,(07503) san mateo - c.c. unisur,131
(05100) banderas p. central,(07504) terreros,57
(05100) banderas p. central,(07505) leon xiii,33
(05100) banderas p. central,(07506) despensa,13
(05100) banderas p. central,(08000) portal tunal,138
(05100) banderas p. central,(08001) parque el tunal,12
(05100) banderas p. central,(08002) biblioteca,15
(05100) banderas p. central,(09000) cabecera usme,185
(05100) banderas p. central,(09001) molinos,115
(05100) banderas p. central,(09002) consuelo,19
(05100) banderas p. central,(09003) socorro,17
(05100) banderas p. central,(09004) santa lucía,81
(05100) banderas p. central,(09005) danubio,43
(05100) banderas p. central,(09100) calle 40 sur,78
(05100) banderas p. central,(09101) quiroga,56
(05100) banderas p. central,(09103) olaya,81
(05100) banderas p. central,(09104) restrepo,138
(05100) banderas p. central,(09105) río fucha,107
(05100) banderas p. central,(09106) nariño,90
(05100) banderas p. central,(09107) hortúa,281
(05100) banderas p. central,(09108) hospital,71
(05100) banderas p. central,(09110) avenida jimenez,4002
(05100) banderas p. central,(09113) calle 22,384
(05100) banderas p. central,(09115) calle 34 - fondo nacional de garantias,1597
(05100) banderas p. central,(09116) avenida 39,978
(05100) banderas p. central,(09117) calle 45,2400
(05100) banderas p. central,(09119) calle 57,2111
(05100) banderas p. central,(09121) flores – areandina,2486
(05100) banderas p. central,(09123) calle 76 - san felipe,2391
(05100) banderas p. central,(10000) portal 20 de julio,263
(05100) banderas p. central,(10001) country sur,92
(05100) banderas p. central,(10002) av. primero de mayo,182
(05100) banderas p. central,(10003) ciudad jardín,66
(05100) banderas p. central,(10004) policarpa,122
(05100) banderas p. central,(10005) bicentenario,109
(05100) banderas p. central,(10006) san victorino - neos centro,480
(05100) banderas p. central,(10007) las nieves,1266
(05100) banderas p. central,(10008) san diego,580
(05100) banderas p. central,(10009) museo nacional - fng,2206
(05100) banderas p. central,(10010) san bernardo,250
(05100) banderas p. central,(12000) puente aranda,410
(05100) banderas p. central,(12001) carrera 43 - comapan,559
(05100) banderas p. central,(12002) cds - carrera 32,773
(05100) banderas p. central,(12003) ricaurte,1147
(05100) banderas p. central,(12004) carrera 22,1444
(05100) banderas p. central,(12007) zona industrial,813
(05100) banderas p. central,(14001) la sabana,1228
(05100) banderas p. central,(14004) museo del oro,3641
(05100) banderas p. central,(14005) las aguas - centro colombo americano,2335
(05100) banderas p. central,(50003) corral molinos,1
(05100) banderas p. central,(50008) corral portal dorado,20
(05100) banderas p. central,(57503) ampliacion san mateo,52
(05101) mandalay - cr.73,(05102) av. américas - av. boyacá,12
(05101) mandalay - cr.73,(05103) marsella,44
(05101) mandalay - cr.73,(05105) pradera – plaza central,129
(05101) mandalay - cr.73,(05107) américas - cr.53,115
(05101) mandalay - cr.73,(06000) portal el dorado - c.c. nuestro bogota,11
(05101) mandalay - cr.73,(06001) modelia,5
(05101) mandalay - cr.73,(06002) normandía,1
(05101) mandalay - cr.73,(06100) av. rojas – unisalesiana,2
(05101) mandalay - cr.73,(06101) el tiempo - camara de comercio de bogota,4
(05101) mandalay - cr.73,(06102) salitre el greco,9
(05101) mandalay - cr.73,(06103) can - british council,5
(05101) mandalay - cr.73,(06104) gobernación,3
(05101) mandalay - cr.73,(06105) quinta paredes,3
(05101) mandalay - cr.73,(06106) recinto ferial,11
(05101) mandalay - cr.73,(06107) ciudad universitaria - loteria de bogota,12
(05101) mandalay - cr.73,(06108) concejo de bogotá,3
(05101) mandalay - cr.73,(06109) centro memoria,2
(05101) mandalay - cr.73,(06111) universidades – cityu,31
(05101) mandalay - cr.73,(07000) portal sur jfk coop. financiera,15
(05101) mandalay - cr.73,(07001) perdomo,5
(05101) mandalay - cr.73,(07002) madelena,2
(05101) mandalay - cr.73,(07003) sevillana,1
(05101) mandalay - cr.73,(07004) venecia,6
(05101) mandalay - cr.73,(07005) alqueria,2
(05101) mandalay - cr.73,(07006) general santander,3
(05101) mandalay - cr.73,(07007) nqs - calle 38a sur,12
(05101) mandalay - cr.73,(07008) nqs - calle 30 sur,6
(05101) mandalay - cr.73,(07010) bosa,6
(05101) mandalay - cr.73,(07101) castellana,34
(05101) mandalay - cr.73,(07102) calle 75 - zona m,27
(05101) mandalay - cr.73,(07103) av. chile,27
(05101) mandalay - cr.73,(07104) 7 de agosto,32
(05101) mandalay - cr.73,(07105) movistar arena,19
(05101) mandalay - cr.73,(07106) el campin,29
(05101) mandalay - cr.73,(07107) u. nacional,78
(05101) mandalay - cr.73,(07108) av. el dorado,12
(05101) mandalay - cr.73,(07109) cad,34
(05101) mandalay - cr.73,(07110) paloquemao,17
(05101) mandalay - cr.73,(07111) nqs - ricaurte,22
(05101) mandalay - cr.73,(07112) comuneros,16
(05101) mandalay - cr.73,(07113) santa isabel,11
(05101) mandalay - cr.73,(07200) tygua-san josé,13
(05101) mandalay - cr.73,(07201) guatoque -veraguas,3
(05101) mandalay - cr.73,(07503) san mateo - c.c. unisur,9
(05101) mandalay - cr.73,(07504) terreros,11
(05101) mandalay - cr.73,(07505) leon xiii,4
(05101) mandalay - cr.73,(07506) despensa,4
(05101) mandalay - cr.73,(08000) portal tunal,10
(05101) mandalay - cr.73,(08001) parque el tunal,2
(05101) mandalay - cr.73,(09000) cabecera usme,8
(05101) mandalay - cr.73,(09001) molinos,6
(05101) mandalay - cr.73,(09004) santa lucía,9
(05101) mandalay - cr.73,(09005) danubio,2
(05101) mandalay - cr.73,(09100) calle 40 sur,7
(05101) mandalay - cr.73,(09101) quiroga,7
(05101) mandalay - cr.73,(09103) olaya,11
(05101) mandalay - cr.73,(09104) restrepo,20
(05101) mandalay - cr.73,(09105) río fucha,7
(05101) mandalay - cr.73,(09106) nariño,5
(05101) mandalay - cr.73,(09107) hortúa,19
(05101) mandalay - cr.73,(09108) hospital,4
(05101) mandalay - cr.73,(09110) avenida jimenez,197
(05101) mandalay - cr.73,(09113) calle 22,29
(05101) mandalay - cr.73,(09115) calle 34 - fondo nacional de garantias,103
(05101) mandalay - cr.73,(09116) avenida 39,71
(05101) mandalay - cr.73,(09117) calle 45,126
(05101) mandalay - cr.73,(09119) calle 57,120
(05101) mandalay - cr.73,(09121) flores – areandina,148
(05101) mandalay - cr.73,(09123) calle 76 - san felipe,115
(05101) mandalay - cr.73,(10000) portal 20 de julio,24
(05101) mandalay - cr.73,(10001) country sur,9
(05101) mandalay - cr.73,(10002) av. primero de mayo,11
(05101) mandalay - cr.73,(10003) ciudad jardín,5
(05101) mandalay - cr.73,(10004) policarpa,11
(05101) mandalay - cr.73,(10005) bicentenario,9
(05101) mandalay - cr.73,(10006) san victorino - neos centro,47
(05101) mandalay - cr.73,(10007) las nieves,111
(05101) mandalay - cr.73,(10008) san diego,60
(05101) mandalay - cr.73,(10009) museo nacional - fng,168
(05101) mandalay - cr.73,(10010) san bernardo,14
(05101) mandalay - cr.73,(12000) puente aranda,18
(05101) mandalay - cr.73,(12001) carrera 43 - comapan,41
(05101) mandalay - cr.73,(12002) cds - carrera 32,32
(05101) mandalay - cr.73,(12003) ricaurte,83
(05101) mandalay - cr.73,(12004) carrera 22,88
(05101) mandalay - cr.73,(12007) zona industrial,65
(05101) mandalay - cr.73,(14001) la sabana,91
(05101) mandalay - cr.73,(14004) museo del oro,195
(05101) mandalay - cr.73,(14005) las aguas - centro colombo americano,109
(05101) mandalay - cr.73,(50008) corral portal dorado,1
(05102) av. américas - av. boyacá,(05103) marsella,38
(05102) av. américas - av. boyacá,(05105) pradera – plaza central,231
(05102) av. américas - av. boyacá,(05107) américas - cr.53,228
(05102) av. américas - av. boyacá,(06000) portal el dorado - c.c. nuestro bogota,68
(05102) av. américas - av. boyacá,(06001) modelia,10
(05102) av. américas - av. boyacá,(06002) normandía,12
(05102) av. américas - av. boyacá,(06100) av. rojas – unisalesiana,5
(05102) av. américas - av. boyacá,(06101) el tiempo - camara de comercio de bogota,22
(05102) av. américas - av. boyacá,(06102) salitre el greco,25
(05102) av. américas - av. boyacá,(06103) can - british council,16
(05102) av. américas - av. boyacá,(06104) gobernación,18
(05102) av. américas - av. boyacá,(06105) quinta paredes,11
(05102) av. américas - av. boyacá,(06106) recinto ferial,36
(05102) av. américas - av. boyacá,(06107) ciudad universitaria - loteria de bogota,29
(05102) av. américas - av. boyacá,(06108) concejo de bogotá,5
(05102) av. américas - av. boyacá,(06109) centro memoria,12
(05102) av. américas - av. boyacá,(06111) universidades – cityu,135
(05102) av. américas - av. boyacá,(07000) portal sur jfk coop. financiera,77
(05102) av. américas - av. boyacá,(07001) perdomo,15
(05102) av. américas - av. boyacá,(07002) madelena,11
(05102) av. américas - av. boyacá,(07003) sevillana,4
(05102) av. américas - av. boyacá,(07004) venecia,7
(05102) av. américas - av. boyacá,(07005) alqueria,16
(05102) av. américas - av. boyacá,(07006) general santander,9
(05102) av. américas - av. boyacá,(07007) nqs - calle 38a sur,16
(05102) av. américas - av. boyacá,(07008) nqs - calle 30 sur,17
(05102) av. américas - av. boyacá,(07010) bosa,18
(05102) av. américas - av. boyacá,(07101) castellana,90
(05102) av. américas - av. boyacá,(07102) calle 75 - zona m,121
(05102) av. américas - av. boyacá,(07103) av. chile,162
(05102) av. américas - av. boyacá,(07104) 7 de agosto,103
(05102) av. américas - av. boyacá,(07105) movistar arena,68
(05102) av. américas - av. boyacá,(07106) el campin,91
(05102) av. américas - av. boyacá,(07107) u. nacional,247
(05102) av. américas - av. boyacá,(07108) av. el dorado,56
(05102) av. américas - av. boyacá,(07109) cad,111
(05102) av. américas - av. boyacá,(07110) paloquemao,47
(05102) av. américas - av. boyacá,(07111) nqs - ricaurte,36
(05102) av. américas - av. boyacá,(07112) comuneros,16
(05102) av. américas - av. boyacá,(07113) santa isabel,20
(05102) av. américas - av. boyacá,(07200) tygua-san josé,25
(05102) av. américas - av. boyacá,(07201) guatoque -veraguas,11
(05102) av. américas - av. boyacá,(07503) san mateo - c.c. unisur,42
(05102) av. américas - av. boyacá,(07504) terreros,43
(05102) av. américas - av. boyacá,(07505) leon xiii,14
(05102) av. américas - av. boyacá,(07506) despensa,9
(05102) av. américas - av. boyacá,(08000) portal tunal,58
(05102) av. américas - av. boyacá,(08001) parque el tunal,1
(05102) av. américas - av. boyacá,(08002) biblioteca,4
(05102) av. américas - av. boyacá,(09000) cabecera usme,58
(05102) av. américas - av. boyacá,(09001) molinos,44
(05102) av. américas - av. boyacá,(09002) consuelo,4
(05102) av. américas - av. boyacá,(09003) socorro,6
(05102) av. américas - av. boyacá,(09004) santa lucía,36
(05102) av. américas - av. boyacá,(09005) danubio,12
(05102) av. américas - av. boyacá,(09100) calle 40 sur,23
(05102) av. américas - av. boyacá,(09101) quiroga,10
(05102) av. américas - av. boyacá,(09103) olaya,24
(05102) av. américas - av. boyacá,(09104) restrepo,28
(05102) av. américas - av. boyacá,(09105) río fucha,22
(05102) av. américas - av. boyacá,(09106) nariño,13
(05102) av. américas - av. boyacá,(09107) hortúa,50
(05102) av. américas - av. boyacá,(09108) hospital,10
(05102) av. américas - av. boyacá,(09110) avenida jimenez,592
(05102) av. américas - av. boyacá,(09113) calle 22,58
(05102) av. américas - av. boyacá,(09115) calle 34 - fondo nacional de garantias,140
(05102) av. américas - av. boyacá,(09116) avenida 39,85
(05102) av. américas - av. boyacá,(09117) calle 45,179
(05102) av. américas - av. boyacá,(09119) calle 57,196
(05102) av. américas - av. boyacá,(09121) flores – areandina,206
(05102) av. américas - av. boyacá,(09123) calle 76 - san felipe,204
(05102) av. américas - av. boyacá,(10000) portal 20 de julio,110
(05102) av. américas - av. boyacá,(10001) country sur,30
(05102) av. américas - av. boyacá,(10002) av. primero de mayo,56
(05102) av. américas - av. boyacá,(10003) ciudad jardín,21
(05102) av. américas - av. boyacá,(10004) policarpa,25
(05102) av. américas - av. boyacá,(10005) bicentenario,17
(05102) av. américas - av. boyacá,(10006) san victorino - neos centro,117
(05102) av. américas - av. boyacá,(10007) las nieves,235
(05102) av. américas - av. boyacá,(10008) san diego,107
(05102) av. américas - av. boyacá,(10009) museo nacional - fng,320
(05102) av. américas - av. boyacá,(10010) san bernardo,30
(05102) av. américas - av. boyacá,(12000) puente aranda,105
(05102) av. américas - av. boyacá,(12001) carrera 43 - comapan,73
(05102) av. américas - av. boyacá,(12002) cds - carrera 32,76
(05102) av. américas - av. boyacá,(12003) ricaurte,125
(05102) av. américas - av. boyacá,(12004) carrera 22,229
(05102) av. américas - av. boyacá,(12007) zona industrial,128
(05102) av. américas - av. boyacá,(14001) la sabana,122
(05102) av. américas - av. boyacá,(14004) museo del oro,614
(05102) av. américas - av. boyacá,(14005) las aguas - centro colombo americano,497
(05102) av. américas - av. boyacá,(50008) corral portal dorado,7
(05102) av. américas - av. boyacá,(57503) ampliacion san mateo,17
